Date,Price,,,,,
08-07-2016,326,,,,,
07-07-2016,333.62,,,,,
05-07-2016,335.96,,,,,
04-07-2016,342.8,,,,,
01-07-2016,338.21,,,,,
30-06-2016,336.79,,,,,
29-06-2016,327.06,,,,,
28-06-2016,327.88,,,,,
27-06-2016,322.42,,,,,
24-06-2016,326.73,,,,,
23-06-2016,334.95,,,,,
22-06-2016,333.34,,,,,
21-06-2016,332.56,,,,,
20-06-2016,334.68,,,,,
17-06-2016,327.79,,,,,
16-06-2016,318.15,,,,,
15-06-2016,323.11,,,,,
14-06-2016,314.61,,,,,
13-06-2016,314.38,,,,,
10-06-2016,322.37,,,,,
09-06-2016,322.51,,,,,
08-06-2016,323.8,,,,,
07-06-2016,320.58,,,,,
06-06-2016,320.21,,,,,
03-06-2016,328.85,,,,,
02-06-2016,336.24,,,,,
01-06-2016,333.53,,,,,
31-05-2016,322.65,,,,,
30-05-2016,326.78,,,,,
27-05-2016,322.51,,,,,
26-05-2016,323.98,,,,,
25-05-2016,322.88,,,,,
24-05-2016,316.91,,,,,
23-05-2016,317.55,,,,,
20-05-2016,313.97,,,,,
19-05-2016,316.59,,,,,
18-05-2016,322.51,,,,,
17-05-2016,322.46,,,,,
16-05-2016,324.53,,,,,
13-05-2016,325.86,,,,,
12-05-2016,332.47,,,,,
11-05-2016,329.53,,,,,
10-05-2016,338.67,,,,,
09-05-2016,336.79,,,,,
06-05-2016,329.72,,,,,
05-05-2016,325.4,,,,,
04-05-2016,331.88,,,,,
03-05-2016,338.21,,,,,
02-05-2016,328.52,,,,,
29-04-2016,333.85,,,,,
28-04-2016,342.21,,,,,
27-04-2016,342.53,,,,,
26-04-2016,330.91,,,,,
25-04-2016,329.58,,,,,
22-04-2016,324.21,,,,,
21-04-2016,328.02,,,,,
20-04-2016,327.47,,,,,
18-04-2016,329.99,,,,,
13-04-2016,322.51,,,,,
12-04-2016,321.45,,,,,
11-04-2016,319.76,,,,,
08-04-2016,307.22,,,,,
07-04-2016,304.15,,,,,
06-04-2016,307.13,,,,,
05-04-2016,303.46,,,,,
04-04-2016,319.99,,,,,
01-04-2016,308,,,,,
31-03-2016,322.1,,,,,
30-03-2016,324.85,,,,,
29-03-2016,325.49,,,,,
28-03-2016,321.18,,,,,
23-03-2016,328.89,,,,,
22-03-2016,322.19,,,,,
21-03-2016,324.71,,,,,
18-03-2016,316.13,,,,,
17-03-2016,312.87,,,,,
16-03-2016,310.8,,,,,
15-03-2016,314.84,,,,,
14-03-2016,312.87,,,,,
11-03-2016,309.66,,,,,
10-03-2016,308.78,,,,,
09-03-2016,307.22,,,,,
08-03-2016,304.38,,,,,
04-03-2016,302.31,,,,,
03-03-2016,306.12,,,,,
02-03-2016,299.65,,,,,
01-03-2016,294.46,,,,,
29-02-2016,289.69,,,,,
26-02-2016,291.94,,,,,
25-02-2016,296.16,,,,,
24-02-2016,297.44,,,,,
23-02-2016,295.01,,,,,
22-02-2016,302.17,,,,,
19-02-2016,299.37,,,,,
18-02-2016,294.92,,,,,
17-02-2016,293.4,,,,,
16-02-2016,289.5,,,,,
15-02-2016,292.81,,,,,
12-02-2016,297.99,,,,,
11-02-2016,283.44,,,,,
10-02-2016,285.83,,,,,
09-02-2016,286.7,,,,,
08-02-2016,285.55,,,,,
05-02-2016,282.06,,,,,
04-02-2016,279.36,,,,,
03-02-2016,275.27,,,,,
02-02-2016,277.47,,,,,
01-02-2016,272.33,,,,,
29-01-2016,266.18,,,,,
28-01-2016,267.56,,,,,
27-01-2016,273.43,,,,,
25-01-2016,273.16,,,,,
22-01-2016,274.26,,,,,
21-01-2016,283.99,,,,,
20-01-2016,284.27,,,,,
19-01-2016,284.91,,,,,
18-01-2016,275.68,,,,,
15-01-2016,281.05,,,,,
14-01-2016,283.49,,,,,
13-01-2016,283.35,,,,,
12-01-2016,289.59,,,,,
11-01-2016,294.87,,,,,
08-01-2016,297.35,,,,,
07-01-2016,295.98,,,,,
06-01-2016,295.84,,,,,
05-01-2016,296.98,,,,,
04-01-2016,300.06,,,,,
01-01-2016,312.64,,,,,
31-12-2015,312.55,,,,,
30-12-2015,305.85,,,,,
29-12-2015,307.82,,,,,
28-12-2015,304.61,,,,,
24-12-2015,310.76,,,,,
23-12-2015,305.16,,,,,
22-12-2015,296.76,,,,,
21-12-2015,294.64,,,,,
18-12-2015,292.95,,,,,
17-12-2015,296.02,,,,,
16-12-2015,294.14,,,,,
15-12-2015,283.9,,,,,
14-12-2015,281.1,,,,,
11-12-2015,284.22,,,,,
10-12-2015,287.07,,,,,
09-12-2015,285.42,,,,,
08-12-2015,291.84,,,,,
07-12-2015,293.91,,,,,
04-12-2015,295.01,,,,,
03-12-2015,293.4,,,,,
02-12-2015,296.48,,,,,
01-12-2015,296.34,,,,,
30-11-2015,306.99,,,,,
27-11-2015,314.2,,,,,
26-11-2015,314.15,,,,,
24-11-2015,313.6,,,,,
23-11-2015,311.26,,,,,
20-11-2015,313.42,,,,,
19-11-2015,311.77,,,,,
18-11-2015,306.63,,,,,
17-11-2015,307.13,,,,,
16-11-2015,308.28,,,,,
13-11-2015,306.58,,,,,
11-11-2015,304.74,,,,,
10-11-2015,304.51,,,,,
09-11-2015,307.82,,,,,
06-11-2015,311.45,,,,,
05-11-2015,309.01,,,,,
04-11-2015,318.06,,,,,
03-11-2015,319.2,,,,,
02-11-2015,321.5,,,,,
30-10-2015,320.49,,,,,
29-10-2015,326.32,,,,,
28-10-2015,328.98,,,,,
27-10-2015,323.8,,,,,
26-10-2015,323.38,,,,,
23-10-2015,329.72,,,,,
21-10-2015,341.1,,,,,
20-10-2015,332.24,,,,,
19-10-2015,333.94,,,,,
16-10-2015,321.04,,,,,
15-10-2015,322.51,,,,,
14-10-2015,317.97,,,,,
13-10-2015,317.18,,,,,
12-10-2015,320.9,,,,,
09-10-2015,319.16,,,,,
08-10-2015,313.6,,,,,
07-10-2015,314.61,,,,,
06-10-2015,320.31,,,,,
05-10-2015,317.92,,,,,
01-10-2015,311.68,,,,,
30-09-2015,310.21,,,,,
29-09-2015,296.25,,,,,
28-09-2015,300.8,,,,,
24-09-2015,305.71,,,,,
23-09-2015,310.25,,,,,
22-09-2015,315.67,,,,,
21-09-2015,323.47,,,,,
18-09-2015,327.7,,,,,
16-09-2015,330.09,,,,,
15-09-2015,322.28,,,,,
14-09-2015,325.17,,,,,
11-09-2015,320.17,,,,,
10-09-2015,321.78,,,,,
09-09-2015,325.49,,,,,
08-09-2015,319.3,,,,,
07-09-2015,318.7,,,,,
04-09-2015,321.36,,,,,
03-09-2015,318.38,,,,,
02-09-2015,315.16,,,,,
01-09-2015,317.14,,,,,
31-08-2015,325.31,,,,,
28-08-2015,332.84,,,,,
27-08-2015,318.88,,,,,
26-08-2015,311.45,,,,,
25-08-2015,319.85,,,,,
24-08-2015,319.8,,,,,
21-08-2015,339.31,,,,,
20-08-2015,348.91,,,,,
19-08-2015,351.25,,,,,
18-08-2015,354,,,,,
17-08-2015,358.27,,,,,
14-08-2015,362.77,,,,,
13-08-2015,353.32,,,,,
12-08-2015,366.08,,,,,
11-08-2015,371.72,,,,,
10-08-2015,376.64,,,,,
07-08-2015,377.92,,,,,
06-08-2015,381.04,,,,,
05-08-2015,383.39,,,,,
04-08-2015,379.44,,,,,
03-08-2015,384.63,,,,,
31-07-2015,384.53,,,,,
30-07-2015,382.83,,,,,
29-07-2015,383.48,,,,,
28-07-2015,376.45,,,,,
27-07-2015,383.75,,,,,
24-07-2015,398.4,,,,,
23-07-2015,397.48,,,,,
22-07-2015,403.45,,,,,
21-07-2015,408.82,,,,,
20-07-2015,394.31,,,,,
17-07-2015,391.01,,,,,
16-07-2015,389.9,,,,,
15-07-2015,388.34,,,,,
14-07-2015,387.75,,,,,
13-07-2015,389.03,,,,,
10-07-2015,384.99,,,,,
09-07-2015,398.4,,,,,
08-07-2015,395.09,,,,,
07-07-2015,396.52,,,,,
06-07-2015,397.66,,,,,
03-07-2015,399.5,,,,,
02-07-2015,397.71,,,,,
01-07-2015,389.72,,,,,
30-06-2015,385.68,,,,,
29-06-2015,380.03,,,,,
26-06-2015,383.75,,,,,
25-06-2015,391.79,,,,,
24-06-2015,390.18,,,,,
23-06-2015,395.09,,,,,
22-06-2015,389.77,,,,,
19-06-2015,398.49,,,,,
18-06-2015,391.56,,,,,
17-06-2015,387.75,,,,,
16-06-2015,380.4,,,,,
15-06-2015,379.8,,,,,
12-06-2015,380.86,,,,,
11-06-2015,376.96,,,,,
10-06-2015,381.09,,,,,
09-06-2015,374.57,,,,,
08-06-2015,376.96,,,,,
05-06-2015,381.6,,,,,
04-06-2015,382.33,,,,,
03-06-2015,386.28,,,,,
02-06-2015,383.89,,,,,
01-06-2015,382.51,,,,,
29-05-2015,390.78,,,,,
28-05-2015,370.03,,,,,
27-05-2015,375.31,,,,,
26-05-2015,367.78,,,,,
25-05-2015,367.18,,,,,
22-05-2015,362.59,,,,,
21-05-2015,364.01,,,,,
20-05-2015,367.78,,,,,
19-05-2015,365.44,,,,,
18-05-2015,364.93,,,,,
15-05-2015,359.93,,,,,
14-05-2015,354.42,,,,,
13-05-2015,351.25,,,,,
12-05-2015,359.51,,,,,
11-05-2015,363.78,,,,,
08-05-2015,365.39,,,,,
07-05-2015,361.44,,,,,
06-05-2015,358.27,,,,,
05-05-2015,355.38,,,,,
04-05-2015,360.75,,,,,
30-04-2015,349.92,,,,,
29-04-2015,355.66,,,,,
28-04-2015,367.96,,,,,
27-04-2015,359.01,,,,,
24-04-2015,366.49,,,,,
23-04-2015,367.13,,,,,
22-04-2015,366.72,,,,,
21-04-2015,365.71,,,,,
20-04-2015,369.38,,,,,
17-04-2015,372.73,,,,,
16-04-2015,383.8,,,,,
15-04-2015,381.18,,,,,
13-04-2015,390.87,,,,,
10-04-2015,378.24,,,,,
09-04-2015,373.88,,,,,
08-04-2015,384.85,,,,,
07-04-2015,371.63,,,,,
06-04-2015,368.01,,,,,
01-04-2015,369.38,,,,,
31-03-2015,361.12,,,,,
30-03-2015,357.54,,,,,
27-03-2015,345.69,,,,,
26-03-2015,366.95,,,,,
25-03-2015,362.68,,,,,
24-03-2015,361.62,,,,,
23-03-2015,351.89,,,,,
20-03-2015,349.14,,,,,
19-03-2015,350.7,,,,,
18-03-2015,350.97,,,,,
17-03-2015,354.92,,,,,
16-03-2015,356.62,,,,,
13-03-2015,367.5,,,,,
12-03-2015,365.25,,,,,
11-03-2015,357.68,,,,,
10-03-2015,337.84,,,,,
09-03-2015,315.35,,,,,
05-03-2015,319.43,,,,,
04-03-2015,322.51,,,,,
03-03-2015,320.67,,,,,
02-03-2015,320.49,,,,,
28-02-2015,327.1,,,,,
27-02-2015,326.14,,,,,
26-02-2015,320.77,,,,,
25-02-2015,320.08,,,,,
24-02-2015,314.06,,,,,
23-02-2015,318.88,,,,,
20-02-2015,320.77,,,,,
19-02-2015,327.51,,,,,
18-02-2015,323.2,,,,,
16-02-2015,331.78,,,,,
13-02-2015,325.95,,,,,
12-02-2015,323.84,,,,,
11-02-2015,326.96,,,,,
10-02-2015,327.01,,,,,
09-02-2015,326.96,,,,,
06-02-2015,338.12,,,,,
05-02-2015,334.86,,,,,
04-02-2015,338.76,,,,,
03-02-2015,341.15,,,,,
02-02-2015,329.9,,,,,
30-01-2015,343.12,,,,,
29-01-2015,345.05,,,,,
28-01-2015,343.03,,,,,
27-01-2015,361.95,,,,,
23-01-2015,352.67,,,,,
22-01-2015,339.73,,,,,
21-01-2015,338.81,,,,,
20-01-2015,325.86,,,,,
19-01-2015,321.78,,,,,
16-01-2015,314.8,,,,,
15-01-2015,320.77,,,,,
14-01-2015,317.51,,,,,
13-01-2015,317.97,,,,,
12-01-2015,320.4,,,,,
09-01-2015,326.69,,,,,
08-01-2015,331.6,,,,,
07-01-2015,325.95,,,,,
06-01-2015,325.17,,,,,
05-01-2015,327.74,,,,,
02-01-2015,335.18,,,,,
01-01-2015,333.21,,,,,
31-12-2014,323.84,,,,,
30-12-2014,321.13,,,,,
29-12-2014,322.46,,,,,
26-12-2014,325.31,,,,,
24-12-2014,324.21,,,,,
23-12-2014,326.14,,,,,
22-12-2014,320.26,,,,,
19-12-2014,315.03,,,,,
18-12-2014,319.71,,,,,
17-12-2014,314.06,,,,,
16-12-2014,321.41,,,,,
15-12-2014,321.32,,,,,
12-12-2014,319.48,,,,,
11-12-2014,315.21,,,,,
10-12-2014,324.39,,,,,
09-12-2014,325.17,,,,,
08-12-2014,339.5,,,,,
05-12-2014,337.71,,,,,
04-12-2014,339.63,,,,,
03-12-2014,347.44,,,,,
02-12-2014,352.9,,,,,
01-12-2014,346.89,,,,,
28-11-2014,351.02,,,,,
27-11-2014,353.87,,,,,
26-11-2014,361.17,,,,,
25-11-2014,370.58,,,,,
24-11-2014,366.77,,,,,
21-11-2014,368.69,,,,,
20-11-2014,365.21,,,,,
19-11-2014,368.88,,,,,
18-11-2014,366.81,,,,,
17-11-2014,361.03,,,,,
14-11-2014,356.57,,,,,
13-11-2014,358.92,,,,,
12-11-2014,355.61,,,,,
11-11-2014,353.5,,,,,
10-11-2014,359.24,,,,,
07-11-2014,358.87,,,,,
05-11-2014,353.09,,,,,
03-11-2014,363.37,,,,,
31-10-2014,366.26,,,,,
30-10-2014,374.16,,,,,
29-10-2014,371.95,,,,,
28-10-2014,374.34,,,,,
27-10-2014,380.63,,,,,
23-10-2014,376.68,,,,,
22-10-2014,375.95,,,,,
21-10-2014,377.05,,,,,
20-10-2014,368.83,,,,,
17-10-2014,363.55,,,,,
16-10-2014,356.39,,,,,
14-10-2014,365.8,,,,,
13-10-2014,359.51,,,,,
10-10-2014,360.2,,,,,
09-10-2014,371.82,,,,,
08-10-2014,367,,,,,
07-10-2014,370.39,,,,,
01-10-2014,370.21,,,,,
30-09-2014,372.05,,,,,
29-09-2014,370.26,,,,,
26-09-2014,371.91,,,,,
25-09-2014,373.01,,,,,
24-09-2014,370.16,,,,,
23-09-2014,373.24,,,,,
22-09-2014,381.18,,,,,
19-09-2014,381,,,,,
18-09-2014,381.87,,,,,
17-09-2014,380.45,,,,,
16-09-2014,378.57,,,,,
15-09-2014,377.88,,,,,
12-09-2014,380.13,,,,,
11-09-2014,372.83,,,,,
10-09-2014,374.39,,,,,
09-09-2014,372.87,,,,,
08-09-2014,370.71,,,,,
05-09-2014,368.28,,,,,
04-09-2014,371.4,,,,,
03-09-2014,371.4,,,,,
02-09-2014,359.56,,,,,
01-09-2014,345.05,,,,,
28-08-2014,339.54,,,,,
27-08-2014,338.81,,,,,
26-08-2014,339.36,,,,,
25-08-2014,338.9,,,,,
22-08-2014,335.23,,,,,
21-08-2014,340.74,,,,,
20-08-2014,343.9,,,,,
19-08-2014,346.29,,,,,
18-08-2014,345.51,,,,,
14-08-2014,335.32,,,,,
13-08-2014,338.44,,,,,
12-08-2014,339.68,,,,,
11-08-2014,345.65,,,,,
08-08-2014,343.4,,,,,
07-08-2014,335.87,,,,,
06-08-2014,337.57,,,,,
05-08-2014,344.09,,,,,
04-08-2014,346.06,,,,,
01-08-2014,348.95,,,,,
31-07-2014,342.39,,,,,
30-07-2014,342.62,,,,,
28-07-2014,324.99,,,,,
25-07-2014,325.77,,,,,
24-07-2014,325.59,,,,,
23-07-2014,325.36,,,,,
22-07-2014,325.17,,,,,
21-07-2014,309.61,,,,,
18-07-2014,308.74,,,,,
17-07-2014,309.06,,,,,
16-07-2014,308.69,,,,,
15-07-2014,307.18,,,,,
14-07-2014,304.93,,,,,
11-07-2014,308.05,,,,,
10-07-2014,306.72,,,,,
09-07-2014,313.56,,,,,
08-07-2014,312.69,,,,,
07-07-2014,316.27,,,,,
04-07-2014,311.49,,,,,
03-07-2014,309.38,,,,,
02-07-2014,310.48,,,,,
01-07-2014,308.05,,,,,
30-06-2014,309.33,,,,,
27-06-2014,304.56,,,,,
26-06-2014,310.76,,,,,
25-06-2014,309.43,,,,,
24-06-2014,313.05,,,,,
23-06-2014,313.6,,,,,
20-06-2014,311.03,,,,,
19-06-2014,310.48,,,,,
18-06-2014,312.41,,,,,
17-06-2014,310.57,,,,,
16-06-2014,305.43,,,,,
13-06-2014,306.03,,,,,
12-06-2014,314.02,,,,,
11-06-2014,326.27,,,,,
10-06-2014,331.97,,,,,
09-06-2014,327.24,,,,,
06-06-2014,326.78,,,,,
05-06-2014,326.14,,,,,
04-06-2014,324.94,,,,,
03-06-2014,330.73,,,,,
02-06-2014,332.01,,,,,
30-05-2014,315.95,,,,,
29-05-2014,309.93,,,,,
28-05-2014,313.65,,,,,
27-05-2014,308.42,,,,,
26-05-2014,311.72,,,,,
23-05-2014,315.53,,,,,
22-05-2014,305.39,,,,,
21-05-2014,311.54,,,,,
20-05-2014,319.11,,,,,
19-05-2014,310.53,,,,,
16-05-2014,303.69,,,,,
15-05-2014,295.1,,,,,
14-05-2014,296.76,,,,,
13-05-2014,293.08,,,,,
12-05-2014,291.57,,,,,
09-05-2014,284.13,,,,,
08-05-2014,282.8,,,,,
07-05-2014,285.55,,,,,
06-05-2014,289.13,,,,,
05-05-2014,294.09,,,,,
02-05-2014,298.96,,,,,
30-04-2014,301.21,,,,,
29-04-2014,307.59,,,,,
28-04-2014,310.02,,,,,
25-04-2014,313.74,,,,,
23-04-2014,311.08,,,,,
22-04-2014,307.82,,,,,
21-04-2014,307.41,,,,,
17-04-2014,298.91,,,,,
16-04-2014,297.21,,,,,
15-04-2014,298.64,,,,,
11-04-2014,295.88,,,,,
10-04-2014,293.59,,,,,
09-04-2014,293.91,,,,,
07-04-2014,291.48,,,,,
04-04-2014,290.33,,,,,
03-04-2014,294.46,,,,,
02-04-2014,299.19,,,,,
01-04-2014,289.55,,,,,
31-03-2014,291.75,,,,,
28-03-2014,291.43,,,,,
27-03-2014,285.28,,,,,
26-03-2014,274.12,,,,,
25-03-2014,270.73,,,,,
24-03-2014,269.9,,,,,
22-03-2014,269.85,,,,,
21-03-2014,268.52,,,,,
20-03-2014,271.32,,,,,
19-03-2014,275.18,,,,,
18-03-2014,270.95,,,,,
14-03-2014,270.86,,,,,
13-03-2014,276.28,,,,,
12-03-2014,275.59,,,,,
11-03-2014,278.25,,,,,
10-03-2014,280.18,,,,,
07-03-2014,277.2,,,,,
06-03-2014,262.46,,,,,
05-03-2014,259.62,,,,,
04-03-2014,263.84,,,,,
03-03-2014,263.2,,,,,
28-02-2014,264.07,,,,,
26-02-2014,264.62,,,,,
25-02-2014,263.61,,,,,
24-02-2014,259.66,,,,,
21-02-2014,264.57,,,,,
20-02-2014,272.61,,,,,
19-02-2014,277.8,,,,,
18-02-2014,277.52,,,,,
17-02-2014,279.72,,,,,
14-02-2014,280.41,,,,,
13-02-2014,278.12,,,,,
12-02-2014,282.75,,,,,
11-02-2014,279.68,,,,,
10-02-2014,281.88,,,,,
07-02-2014,289.73,,,,,
06-02-2014,289.32,,,,,
05-02-2014,288.58,,,,,
04-02-2014,290.37,,,,,
03-02-2014,280.83,,,,,
31-01-2014,289.23,,,,,
30-01-2014,283.4,,,,,
29-01-2014,277.2,,,,,
28-01-2014,280.96,,,,,
27-01-2014,281.79,,,,,
24-01-2014,287.53,,,,,
23-01-2014,288.91,,,,,
22-01-2014,284.41,,,,,
21-01-2014,279.95,,,,,
20-01-2014,283.3,,,,,
17-01-2014,285.46,,,,,
16-01-2014,289.73,,,,,
15-01-2014,304.38,,,,,
14-01-2014,301.12,,,,,
13-01-2014,303.92,,,,,
10-01-2014,303.5,,,,,
09-01-2014,302.63,,,,,
08-01-2014,305.2,,,,,
07-01-2014,304.56,,,,,
06-01-2014,302.4,,,,,
03-01-2014,302.4,,,,,
02-01-2014,301.81,,,,,
01-01-2014,310.11,,,,,
